time,snr,frequency
1240132779.6875,110.26310574194815,22.306352946568076
1240133370.0625,46.57307359108484,19.063024838194217
1240133378.3125,50.991049227145325,19.34431939919945
1240134358.1875,40.74291308943315,19.063024838194217
1240134612.0625,129.1653147325284,27.621117322930544
1240134791.125,16.314069329394396,18.33792896520748
1240134881.5625,77.95717121788901,20.772607347891753
1240134890.6875,47.27091374776906,19.34431939919945
1240135066.625,22.49257772032861,18.33792896520748
1240135210.375,23.827712098064907,18.33792896520748
1240135380.125,106.9151889735633,23.78626896756784
1240135397.3125,53.75044758701249,21.145862377765557
1240135745.625,24.923431619794968,18.33792896520748
1240135764.375,46.020113476025145,19.002864206394037
1240135798.8125,85.59803818709601,22.70716726400097
1240135803.1875,24.8283635835219,19.063024838194217
1240160540.691406,40.52639533196735,38.02714573408558
1240237421.09375,20.808089489659515,11.318689738980186
1240254291.761718,17.680789915570422,38.02714573408558
1240254473.113281,49.32640122707014,47.12374522892139
1240305121.339843,29.43012804398543,38.02714573408558
1240305857.613281,25.06635981498748,30.686521320760512
1240363335.039062,187.80110768194317,24.80173253004639
1240480334.261718,15.12738466573292,38.02714573408558
1240492700.871093,26.477958718628354,47.12374522892139
1240519933.675781,23.82498000834281,38.02714573408558
1240556046.125,40.35825890895913,18.66743619119502
1240556526.9375,59.46660541025627,19.691910069658512
1240557706.042968,23.553330194204346,47.12374522892139
1240586272.8125,29.877639677602648,19.063024838194217
1240586837.875,82.67779835113684,25.41434501302136
1240586958.625,15.714456733403704,18.33792896520748
1240587076.4375,45.43088862721147,23.53053154739409
1240587160.875,85.70644540792428,26.394228748377532
1240587436.8125,112.08661895214344,30.736016386112905
1240587540.6875,41.99058275350246,24.821893396432394
1240599424.113281,16.373859141605994,38.02714573408558
1240623018.324218,71.03647600911519,30.686521320760512
1240623342.300781,17.160922051787352,38.02714573408558
1240750936.734375,15.555961602781332,34.37794521936224
1240785546.738281,65.4665110357344,39.789297944129636
1240823291.269531,105.49578439153105,26.01493868996979
1240823435.683593,33.89618921714025,39.789297944129636
1240852360.748047,78.47760073830342,49.20826028474701
1240906817.3125,79.93575873501842,20.962825545542017
1240906910.8125,39.619582384944344,19.174362167808344
1240906920.875,63.236801889089755,20.99123707291332
1240953002.375,27.59747870390249,10.644131365400089
1241002570.0625,29.454074582608467,19.174362167808344
1241005077.1875,136.15422179739534,23.75036409038761
1241016357.875,139.78141291542184,18.835413000018058
1241016466.1875,74.13437827749483,25.05576159472749
1241016703.414062,16.16869632878705,50.26771219512022
1241020773.75,24.73751493945313,12.25184516331783
1241027793.21875,64.50873827724253,21.264256353810357
1241027821.96875,103.89373058749224,26.00300777305589
1241027830.0625,128.52194996478218,26.432908005225247
1241075222.875,43.09855374822544,18.835413000018058
1241109385.048828,28.22699784820193,49.20826028474701
1241112198.511718,18.44424403811469,39.789297944129636
1241140754.847656,15.322401000607686,32.17322095366694
1241214014.3125,58.05555526163267,25.50664788752481
1241214018.0625,91.07448301163143,31.035371879843225
1241226869.660156,73.29831827850006,39.789297944129636
1241232714.167968,16.41797040982957,39.789297944129636
1241272495.490234,15.702716303654098,49.20826028474701
1241306903.980468,108.94669491662893,32.17322095366694
1241409263.574218,15.393282006016635,39.789297944129636
1241449058.4375,16.798414092593717,11.628669829667535
1241453848.046875,32.5437537747096,11.939688677833788
1241454059.40625,39.80195077656586,12.481172036175664
1241454071.625,15.795942755624885,11.030667236942682
1241454263.53125,21.00101080541748,11.715311356544031
1241454425.542968,66.41531161006444,39.789297944129636
1241454452.03125,17.892638271944985,12.481172036175664
1241454487.09375,15.297595395321665,12.481172036175664
1241454557.566406,19.730661507303267,26.01493868996979
1241466505.875,30.494217119609427,18.835413000018058
1241467585.738281,21.37605346302037,39.789297944129636
1241474606.0625,15.238175422198822,19.174362167808344
1241478703.4375,15.53155413861372,31.035371879843225
1241478981.8125,18.30998210824162,19.519410832240702
1241478987.3125,20.472067538207323,46.41295731120425
1241578177.8125,48.34082799970112,19.519410832240702
1241592888.9375,39.54028047680886,19.229301376039817
1241593022.15625,50.648215995826604,20.56307067756595
1241593186.875,19.43954813867961,18.175383772099426
1241597929.636718,18.453942147182143,39.789297944129636
1241616142.9316401,19.99690590288004,49.20826028474701
1241641424.84375,23.608016689949213,42.02765835805093
1241649169.125,39.612817954270355,18.502455506805546
1241649176.4375,34.948132138362496,19.229301376039817
1241649438.78125,47.32392925119754,20.56307067756595
1241649452.6875,30.060844906796497,19.229301376039817
1241684159.09375,16.487612034839792,46.774576710721334
1241746045.375,51.53536005364143,18.835413000018058
1241746074.625,24.67467669522441,18.502455506805546
1241763737.125,15.899170930239134,10.455972852664267
1241766319.0625,42.80338461013509,19.519410832240702
1241768516.625,28.95118898481521,18.502455506805546
1241771663.6875,95.8406455435955,23.75036409038761
1241774006.6875,119.09361569427614,24.17775934543965
1241774010.625,51.44883945600735,18.835413000018058
1241774375.3125,33.78608553017254,18.59521803615148
1241774435.3125,101.48090661442332,23.75036409038761
1241774439.6875,118.06165139031073,23.75036409038761
1241774598.375,19.799279911493983,18.502455506805546
1241774851.125,52.77789075712197,18.56551044043437
1241774987.4375,87.79216328294059,20.962825545542017
1241775283.5625,56.1972342873708,19.174362167808344
1241775758.625,15.03493644918577,18.21805897226065
1241775931.125,28.092686906381513,18.21805897226065
1241776319.625,41.474135572189844,18.835413000018058
1241777259.9375,64.95620463630007,20.592261340536886
1241777293.1875,146.5911146960454,25.965648020656374
1241777301.09375,47.503885618054845,21.264256353810357
1241777667.3125,29.257714263372698,18.59521803615148
1241778017.125,20.0993610069291,18.21805897226065
1241778379.375,18.739543471961948,18.502455506805546
1241778495.625,130.2122034685647,26.58262818802217
1241778724.375,27.316353080019677,18.502455506805546
1241779011.1875,47.84136264398015,19.519410832240702
1241779241.4375,120.14849481302844,25.50664788752481
1241779252.125,36.04188508328408,18.835413000018058
1241779763.0625,46.864349112467536,19.885006494233863
1241779994.125,24.321524401725284,18.502455506805546
1241780129.375,63.073178408595325,19.64813195790052
1241780145.1875,139.33868936899327,25.50664788752481
1241780149.0625,66.77608197484986,21.340058169705213
1241780183.375,40.119441616250256,18.835413000018058
1241780685.1875,44.87396866087917,19.174362167808344
1241780689.375,40.230743547681705,18.835413000018058
1241781316.8125,44.60443498109582,22.115010836130384
1241781320.1875,38.259234729939905,21.724079213321872
1241781323.4375,37.112596937766966,20.592261340536886
1241781328.125,24.559547062101675,18.835413000018058
1241781692.9375,52.313202695691736,21.340058169705213
1241781846.0625,52.605654937358764,24.612845712229827
1241781850.3125,51.30452823153836,22.115010836130384
1241782154.6875,40.38798551516307,20.592261340536886
1241782162.46875,37.55286319415392,20.56307067756595
1241782165.6875,36.93687873221073,19.885006494233863
1241782317.1875,52.900552142070474,19.519410832240702
1241782656.5625,48.60892902885244,19.885006494233863
1241782816.3125,39.62747857187017,19.229301376039817
1241782978.125,29.43476261357379,18.835413000018058
1241782981.5625,95.08783104473288,25.50664788752481
1241782992.6875,40.84005067059794,20.228247675664466
1241783399.125,31.844083068924764,18.502455506805546
1241783546.8125,65.84028248515186,20.592261340536886
1241783601.5625,42.75053863948214,19.174362167808344
1241783605.1875,52.50140835948832,20.962825545542017
1241783609.3125,69.34920527630103,20.592261340536886
1241784066.375,30.960773023647157,18.835413000018058
1241784081.0625,33.50491012971331,19.87066875567133
1241784128.1875,40.777366680749175,19.174362167808344
1241784174.8125,83.31971570335077,21.724079213321872
1241784178.8125,43.52554267094325,19.174362167808344
1241784221.3125,47.02706392543314,19.519410832240702
1241784225.4375,25.105342977195228,18.59521803615148
1241784423.3125,47.76223930467437,20.228247675664466
1241785045.59375,53.05558810692636,21.264256353810357
1241785579.1875,97.58982265244757,22.91810548934977
1241785687.625,24.14581252096713,18.21805897226065
1241785908.5625,44.702848891086724,19.87066875567133
1241785912.15625,43.25331085125124,20.56307067756595
1241786301.0625,51.46258419935098,20.228247675664466
1241786391.3125,54.497689469579925,19.87066875567133
1241786555.5625,48.233271468354864,20.228247675664466
1241786558.8125,78.16758317997952,22.91810548934977
1241786577.78125,54.33820157576783,21.989351948971034
1241786725.125,38.786069834675175,18.835413000018058
1241786750.71875,65.41256609269628,21.989351948971034
1241786754.3125,87.87756432155065,23.330523989700023
1241786870.6875,48.38336182835576,21.340058169705213
1241787058.625,35.2107933747413,18.835413000018058
1241787062.9375,59.091638814134356,22.115010836130384
1241787066.8125,40.462649599716656,20.228247675664466
1241787070.4375,50.89308269168583,20.962825545542017
1241787074.375,21.47633222767497,18.502455506805546
1241787078.21875,52.85271735104593,21.989351948971034
1241787081.5625,54.53562366382439,20.592261340536886
1241787701.125,20.24655635481633,18.502455506805546
1241787751.1875,34.40025452697237,19.174362167808344
1241787755.4375,108.17177836542723,25.05576159472749
1241788008.1875,88.57173316207451,24.17775934543965
1241788129.9375,59.8470084744423,20.228247675664466
1241788134.125,21.30021487252336,18.502455506805546
1241788137.59375,41.98546560891328,20.56307067756595
1241788145.3125,103.10768113496808,22.51297739617195
1241788429.375,35.515155875397255,18.835413000018058
1241788714.375,25.274892044762968,18.502455506805546
1241789002.375,22.316638521353468,18.502455506805546
1241789027.875,111.8594816989979,23.070764542599374
1241789031.8125,90.94248794542445,24.612845712229827
1241789093.4375,26.636548360864282,18.59521803615148
1241789126.6875,24.724472239962644,18.59521803615148
1241789133.21875,55.753196745866816,21.264256353810357
1241789137.0625,59.27556560865646,20.592261340536886
1241789140.375,22.800484602602282,18.502455506805546
1241789357.4375,57.011683582408374,20.228247675664466
1241789361.625,54.19836861629064,18.835413000018058
1241789672.5625,73.20296564050172,20.592261340536886
1241789869.1875,54.85620353851754,19.174362167808344
1241789932.3125,22.813171095017967,18.59521803615148
1241789946.1875,55.636269625910025,19.519410832240702
1241789985.6875,44.29062596518106,19.229301376039817
1241790021.5625,43.20994923715808,20.228247675664466
1241790028.6875,42.609090545144895,19.519410832240702
1241790032.46875,68.17311198521679,22.739172773802267
1241790092.78125,54.26925933692485,20.56307067756595
1241790112.8125,40.688556757897224,19.519410832240702
1241790124.3125,41.219196080402725,19.519410832240702
1241790128.4375,60.053041489340686,19.87066875567133
1241790227.0625,46.59277616602507,19.885006494233863
1241790259.375,31.42862899662025,18.502455506805546
1241790264.125,34.62832030870559,18.835413000018058
1241790331.6875,39.71256395087706,19.229301376039817
1241790387.3125,44.56448991124942,19.174362167808344
1241790402.625,20.69740265708329,18.175383772099426
1241790476.1875,78.0261210209144,22.51297739617195
1241790480.0625,85.60518258109079,22.91810548934977
1241790484.1875,82.9868200921368,24.17775934543965
1241790563.1875,28.649348687858147,18.59521803615148
1241790575.375,39.007229484744755,18.835413000018058
1241790808.8125,118.96702336051392,25.50664788752481
1241790819.8125,60.66723688805657,20.962825545542017
1241790823.5625,88.53419226903233,22.115010836130384
1241790984.125,23.267689667078734,18.502455506805546
1241790987.6875,47.801698898404496,19.885006494233863
1241790998.9375,62.58232743511549,20.962825545542017
1241791090.3125,45.91930030337015,19.87066875567133
1241791237.5625,51.675261180455706,19.87066875567133
1241791242.1875,52.85624897979609,19.174362167808344
1241791253.9375,99.82029172771212,27.392804757948287
1241791257.4375,76.83359742825157,22.91810548934977
1241791268.8125,104.04877642439232,24.17775934543965
1241791272.6875,44.6870647164764,19.87066875567133
1241791280.5625,37.22222621231745,19.174362167808344
1241791284.375,34.50031727736678,18.502455506805546
1241791356.5625,47.07513824528396,20.228247675664466
1241791387.6875,143.26851971825138,26.432908005225247
1241791521.4375,64.87460340569748,22.115010836130384
1241791636.625,38.51796272853343,18.502455506805546
1241791668.1875,63.68313082989485,21.340058169705213
1241791671.8125,45.259224793356935,19.174362167808344
1241791714.1875,165.56877400522174,29.418438511242986
1241791729.5625,138.44275418925815,29.418438511242986
1241791741.1875,39.24165402055297,19.174362167808344
1241791745.3125,47.054193872347916,20.228247675664466
1241791954.125,19.571291080957412,18.175383772099426
1241792134.1875,106.7182738385945,23.330523989700023
1241792150.1875,77.81863933971142,20.962825545542017
1241792260.625,32.919956600511796,18.502455506805546
1241792431.5625,57.24380838748926,21.340058169705213
1241792435.4375,65.77242852313722,22.51297739617195
1241792443.1875,111.99339929693431,28.898402686123532
1241792446.5625,105.56236369753813,26.432908005225247
1241792831.5625,54.88564861772849,19.174362167808344
1241793055.8125,76.71493780975483,21.724079213321872
1241793069.9375,94.88151471297651,22.91810548934977
1241793073.5625,51.441540224045276,19.519410832240702
1241793099.0625,106.1006938321418,23.75036409038761
1241793115.625,33.935325148528136,18.835413000018058
1241793370.375,32.962729005434184,18.502455506805546
1241793375.0625,51.47362728451952,20.592261340536886
1241793402.4375,43.77861162005332,19.885006494233863
1241793405.9375,88.81851669361363,22.115010836130384
1241793409.8125,69.91213475945847,21.340058169705213
1241793417.3125,45.565452773725774,19.174362167808344
1241793641.8125,111.74865327304173,23.330523989700023
1241793706.375,35.95816572994627,18.835413000018058
1241793805.1875,89.07485281393573,21.724079213321872
1241793838.0625,38.97944153028095,19.885006494233863
1241793928.8125,98.92992409607308,23.75036409038761
1241794133.9375,39.66182614645989,19.519410832240702
1241794145.0625,81.11394883908466,25.05576159472749
1241794208.3125,97.84678851646858,23.75036409038761
1241794227.3125,147.5039468731992,28.898402686123532
1241794519.5625,74.43731548998053,24.612845712229827
1241794523.3125,56.1359151438135,20.592261340536886
1241794535.1875,66.11760960491635,23.330523989700023
1241794545.9375,64.82227802826971,21.340058169705213
1241794550.625,21.04742918589316,18.835413000018058
1241794579.3125,55.17771017465271,22.91810548934977
1241794583.1875,89.3895936283695,27.392804757948287
1241794590.1875,51.45314021976492,22.115010836130384
1241794660.1875,76.56391234370653,22.115010836130384
1241794691.9375,153.56783077758018,29.947832544231048
1241794801.3125,99.1971667250926,25.50664788752481
1241794809.1875,72.58369966970666,23.330523989700023
1241794812.875,96.2875347061514,24.18655217453021
1241794824.4375,18.19636353978569,18.59521803615148
1241794948.3125,138.18920716300389,25.965648020656374
1241794968.3125,24.224166971153924,18.59521803615148
1241795097.1875,60.694382548635495,23.330523989700023
1241795108.1875,70.98937969461839,26.90857647985013
1241795112.3125,54.99239747669065,22.91810548934977
1241795202.3125,33.413796358884014,19.519410832240702
1241795373.3125,65.36829737266318,21.340058169705213
1241795376.8125,52.172632242383926,20.228247675664466
1241795410.125,15.320049091197868,18.21805897226065
1241795493.125,22.845607024861888,18.21805897226065
1241795522.875,32.9221843499343,18.502455506805546
1241795541.9375,83.14908963989939,25.965648020656374
1241795549.3125,47.45190632780052,22.51297739617195
1241795567.0625,36.89428228322159,19.519410832240702
1241795581.3125,34.468484319722506,19.885006494233863
1241795642.8125,61.09930787600764,20.962825545542017
1241795646.5625,58.347603345377095,20.228247675664466
1241795678.0625,110.88230700466316,23.75036409038761
1241795686.125,29.298991569265905,20.022857514889786
1241795878.6875,105.52891295251698,25.965648020656374
1241795953.6875,39.38330465399653,19.229301376039817
1241795957.8125,67.8185797706343,19.87066875567133
1241795966.0625,47.4781182681561,20.592261340536886
1241795970.3125,47.79714992601795,20.962825545542017
1241795977.8125,91.45534330484915,24.612845712229827
1241795981.53125,53.1487836573651,21.989351948971034
1241796009.5625,52.26730812711405,20.962825545542017
1241796037.8125,15.828579156049269,18.59521803615148
1241796099.375,125.32795337837848,30.055852873325357
1241796118.9375,39.528060744992224,20.962825545542017
1241796155.375,16.118220030527514,18.502455506805546
1241796159.8125,34.37289534872252,20.228247675664466
1241796163.4375,72.08477359216087,24.17775934543965
1241796237.4375,60.180398889780406,21.340058169705213
1241796310.4375,37.641657831530296,20.592261340536886
1241796337.6875,70.55593378365833,22.91810548934977
1241796492.1875,61.356683042472866,22.115010836130384
1241796730.4375,48.18771083222534,19.87066875567133
1241796945.4375,129.91603199168307,26.90857647985013
1241796956.0625,44.99726157422807,19.87066875567133
1241797014.0625,67.83573830696335,20.962825545542017
1241797130.375,25.124058087012987,18.502455506805546
1241797137.3125,45.453498916122925,20.228247675664466
1241797140.6875,33.76970755270396,19.174362167808344
1241797148.5625,43.44345195068826,19.519410832240702
1241797364.1875,44.775444511132356,19.174362167808344
1241797395.5625,19.27660779653649,18.59521803615148
1241797399.3125,63.267182029660475,20.228247675664466
1241797419.4375,87.98922863828345,24.612845712229827
1241797579.9375,56.82314902756079,20.228247675664466
1241797583.625,35.553141097482964,18.502455506805546
1241797590.5625,35.02586406248776,19.519410832240702
1241797611.8125,81.75124440800204,23.330523989700023
1241797622.875,150.74456349868558,26.332707889001806
1241797630.5625,50.65055545660988,20.962825545542017
1241797685.9375,31.62235152587426,19.174362167808344
1241797690.125,28.804219897889986,18.835413000018058
1241797693.625,22.922212661504286,18.835413000018058
1241797697.125,23.116238930273614,18.502455506805546
1241797704.6875,102.16372739668795,26.432908005225247
1241798044.9375,54.888396349215384,19.519410832240702
1241798116.4375,37.0429050629289,19.174362167808344
1241798147.3125,38.837296866892416,19.229301376039817
1241798360.625,21.938512708254155,20.79388501994989
1241798364.5625,122.19695571300552,29.418438511242986
1241798368.1875,70.46456347456878,26.432908005225247
1241798371.9375,70.02356822951471,25.50664788752481
1241798376.0625,74.72764015049242,25.05576159472749
1241798383.6875,90.00829155734242,27.392804757948287
1241798387.5625,127.8833463718634,30.486753188975076
1241798391.3125,84.66258385766733,26.90857647985013
1241798394.8125,50.57590843089191,22.115010836130384
1241798399.0625,50.85952490191916,22.115010836130384
1241798402.6875,30.416575038508938,19.174362167808344
1241798453.125,17.38966151068856,18.502455506805546
1241798502.375,28.687311407805947,18.835413000018058
1241798529.4375,47.78403390394103,20.228247675664466
1241798537.0625,90.05894556885401,23.75036409038761
1241798545.125,20.93624027108785,18.502455506805546
1241798569.6875,110.6051781565644,26.90857647985013
1241798577.4375,63.17169477548593,19.87066875567133
1241798581.4375,97.5961668877663,22.115010836130384
1241798790.1875,51.99775491668756,19.229301376039817
1241799002.125,29.70100026145748,18.502455506805546
1241799247.375,19.279559329815513,18.502455506805546
1241799404.8125,57.22466267580071,20.592261340536886
1241799500.375,31.797236942008237,18.21805897226065
1241799754.8125,155.13734100348347,31.5938631362189
1241799769.8125,102.29149856006724,28.387559641895706
1241799839.625,15.817552873161096,18.21805897226065
1241799848.6875,46.74332691614176,19.87066875567133
1241799884.4375,91.0128271179364,23.75036409038761
1241799935.5625,51.91038798352167,19.519410832240702
1241800109.0625,81.27416919851763,22.91810548934977
1241800171.8125,41.645310635439294,19.87066875567133
1241800176.3125,93.11019535246493,24.17775934543965
1241800188.5625,59.26361238164922,31.035371879843225
1241800192.1875,69.88297495637761,32.16240461801657
1241800196.125,117.59468333608757,34.95967458573739
1241800199.9375,100.27457553895205,35.16231054947681
1241800204.0625,62.287437176184426,31.035371879843225
1241800207.6875,70.17764694124178,32.16240461801657
1241800211.4375,86.25891459260683,33.33036494029726
1241800215.0625,34.59937169804575,29.947832544231048
1241800219.375,67.48502590284087,31.213224603915787
1241800227.3125,15.525630265911666,27.392804757948287
1241800327.5625,98.83319049295572,21.724079213321872
1241800335.3125,43.25800504515627,19.174362167808344
1241800343.4375,98.03388091227085,22.115010836130384
1241800430.8125,92.91919515587824,21.340058169705213
1241800552.5625,95.3137671372358,21.724079213321872
1241800556.6875,83.40105499030156,21.340058169705213
1241800708.125,16.877221280685728,18.175383772099426
1241800723.125,40.31744897939926,18.502455506805546
1241800787.125,26.083416186511588,18.835413000018058
1241800817.1875,31.867126500779573,19.174362167808344
1241800821.125,79.18981144463308,21.799554324155693
1241800832.3125,161.51326126353158,29.418438511242986
1241800893.3125,30.38515903792345,19.229301376039817
1241801055.5625,73.89025187009871,23.330523989700023
1241801183.1875,127.16835031975866,27.392804757948287
1241801273.625,30.863410848535953,18.835413000018058
1241801305.4375,43.69290389255355,19.174362167808344
1241801530.125,40.06510140551219,18.835413000018058
1241801675.625,147.3068378367139,30.62907256835166
1241801683.125,20.905166026900314,18.502455506805546
1241801686.9375,59.57254814491299,20.962825545542017
1241801864.625,19.02316984248614,18.502455506805546
1241801935.1875,41.540179793484455,19.174362167808344
1241801947.125,33.81587827663307,18.502455506805546
1241802112.5625,59.545239200989684,19.87066875567133
1241802127.125,17.094279220270973,18.175383772099426
1241802159.875,36.062910168866075,18.835413000018058
1241802163.6875,61.900794970260755,20.228247675664466
1241802170.6875,62.19713168850535,20.592261340536886
1241802174.875,25.78942944611206,18.502455506805546
1241802179.0625,87.54490689684413,22.115010836130384
1241802183.125,22.16264435274212,18.502455506805546
1241802186.6875,60.030004479566784,19.87066875567133
1241802291.625,35.34274050077133,18.835413000018058
1241802295.6875,64.9367692988109,19.174362167808344
1241802456.3125,49.850189455892995,19.519410832240702
1241802766.03125,18.769720321229485,20.56307067756595
1241802777.6875,97.82473630042826,27.392804757948287
1241802781.5625,57.31097550348382,23.330523989700023
1241802786.0625,24.584317801848222,20.962825545542017
1241802789.875,93.51543383910412,26.08513725064784
1241802793.8125,95.63714238298752,26.432908005225247
1241802801.6875,30.780526652038407,20.962825545542017
1241802809.8125,119.79427388029137,29.947832544231048
1241802821.0625,44.52561132169244,19.519410832240702
1241802825.0625,102.15587927871573,26.90857647985013
1241802828.6875,54.12445537609536,20.962825545542017
1241802975.1875,70.78829764998981,21.340058169705213
1241802978.4375,40.42104539586264,19.229301376039817
1241803010.4375,90.42936779990136,22.115010836130384
1241803048.8125,64.71464520527728,20.592261340536886
1241803052.125,21.822121426360727,18.175383772099426
1241803056.0625,67.28522639012003,21.340058169705213
1241803144.3125,109.61054156744085,23.330523989700023
1241803154.9375,61.06657142946322,20.962825545542017
1241803231.125,22.173487170525554,18.21805897226065
1241803246.5625,178.41019181729243,33.33036494029726
1241803309.6875,43.91664756102846,22.91810548934977
1241803313.6875,72.2140168849813,26.432908005225247
1241803334.9375,30.71748099413278,19.519410832240702
1241803338.8125,21.72671369486279,19.519410832240702
1241803342.6875,39.44839834855493,22.91810548934977
1241803346.3125,73.44124335182111,25.05576159472749
1241803349.8125,29.523781140854005,20.592261340536886
1241803380.4375,33.248017052631496,19.174362167808344
1241803439.3125,50.310738582142115,19.174362167808344
1241803503.1875,75.69404525492565,20.962825545542017
1241803583.6875,79.5394506661977,23.330523989700023
1241803734.5625,26.77131140392233,18.59521803615148
1241803738.125,28.879751858952734,18.502455506805546
1241803742.3125,45.5413365102335,19.174362167808344
1241803825.625,31.826617897928237,18.835413000018058
1241803871.4375,44.31041033054942,19.174362167808344
1241803888.1875,45.257794811569994,19.87066875567133
1241803987.1875,112.99087049522198,25.05576159472749
1241803991.1875,115.66533232461313,26.90857647985013
1241804258.125,22.261599800093695,18.502455506805546
1241804265.1875,169.94249046469386,31.035371879843225
1241804280.1875,131.30942951486003,27.392804757948287
1241804291.6875,20.831350546476024,19.174362167808344
1241804296.0625,35.72426240293179,20.228247675664466
1241804303.6875,65.38558928630485,22.51297739617195
1241804307.8125,90.14411349709849,26.432908005225247
1241804349.9375,60.75994990000142,25.50664788752481
1241804366.8125,59.03835272453958,24.612845712229827
1241804370.8125,40.787625746907075,23.330523989700023
1241804374.6875,44.94530945159186,24.17775934543965
1241804378.3125,132.35840339459062,31.035371879843225
1241804382.3125,131.82750606301659,34.540739109758306
1241804389.8125,37.544515808298286,23.330523989700023
1241804401.28125,16.4372185544492,21.989351948971034
1241804551.0625,54.4059176186727,20.228247675664466
1241804588.4375,48.65331240653555,20.228247675664466
1241804599.5625,75.95882052634761,24.612845712229827
1241804603.5625,58.03116425813864,21.724079213321872
1241804646.6875,107.95001348074504,26.90857647985013
1241804650.4375,72.93524328471773,23.330523989700023
1241804661.5625,106.4807274849514,27.885746875869433
1241804665.3125,43.16037750509663,21.340058169705213
1241804672.5625,19.465232164975898,19.174362167808344
1241804690.4375,76.31070227923442,23.75036409038761
1241804834.0625,83.20454181358959,22.51297739617195
1241805020.8125,107.27438042746708,22.91810548934977
1241805024.3125,49.87921949047675,19.87066875567133
1241805028.375,34.96264775448902,18.835413000018058
1241805239.6875,60.453176930945205,20.228247675664466
1241805243.4375,49.771583809289645,19.519410832240702
1241805268.625,27.523007855608533,18.502455506805546
1241805558.5625,53.384734936330844,20.228247675664466
1241805562.1875,45.689202696880635,19.87066875567133
1241805565.9375,67.965556216175,20.962825545542017
1241805569.6875,73.26322105363815,21.340058169705213
1241805592.125,17.35740027790958,18.502455506805546
1241805596.0625,58.308632580955674,20.962825545542017
1241805599.5625,28.688242440002398,18.59521803615148
1241805654.1875,142.7695520656633,31.035371879843225
1241805669.0625,53.39582220020512,22.115010836130384
1241805749.625,32.69102648706201,18.502455506805546
1241805813.8125,65.9183441903623,20.228247675664466
1241805852.875,190.52251080876172,31.213224603915787
1241805865.0625,45.49353640926317,19.87066875567133
1241805868.5625,98.95160817623251,23.75036409038761
1241805872.3125,49.77148355764489,19.87066875567133
1241805876.3125,39.7695055598919,19.519410832240702
1241805930.8125,35.48348210004641,19.174362167808344
1241805934.3125,58.640789293135136,20.962825545542017
1241805937.9375,52.504994308776816,20.962825545542017
1241805996.4375,43.61430434984771,19.229301376039817
1241806000.1875,90.47161823636026,22.115010836130384
1241806003.6875,58.0531091066751,20.228247675664466
1241806015.125,34.938349733036105,18.835413000018058
1241806084.4375,26.552491391867054,19.87066875567133
1241806088.1875,33.074111057687404,20.228247675664466
1241806096.0625,77.87706602216099,23.75036409038761
1241806099.9375,85.11972692093316,22.91810548934977
1241806103.9375,104.20072268589256,25.965648020656374
1241806107.6875,84.21490381332846,23.75036409038761
1241806132.1875,32.009516075733714,20.228247675664466
1241806165.5625,82.30342818520526,24.17775934543965
1241806176.8125,51.744070783352434,20.962825545542017
1241806180.5625,44.79918134403367,19.87066875567133
1241806222.5625,33.080015660275734,19.174362167808344
1241806230.96875,41.981196527611644,21.264256353810357
1241806260.8125,52.099550469417935,20.592261340536886
1241806387.6875,105.41274479079266,21.340058169705213
1241806391.4375,30.868566773973907,18.59521803615148
1241806655.8125,48.70903141977332,19.87066875567133
1241806667.375,38.36110856571028,18.502455506805546
1241806734.3125,33.0854908423394,18.59521803615148
1241806741.9375,134.86957616968783,28.387559641895706
1241806971.1875,108.70001459769895,24.17775934543965
1241806975.5625,93.51231136615624,21.724079213321872
1241807168.375,27.55289511892817,18.502455506805546
1241807220.5625,33.31462187268692,20.592261340536886
1241807224.0625,46.02156272968272,20.592261340536886
1241807228.0625,117.0201798635268,25.50664788752481
1241807232.0625,93.55180055445877,24.612845712229827
1241807235.6875,59.17567539607104,22.51297739617195
1241807239.5625,31.377586197063856,19.87066875567133
1241807262.1875,87.8862534336116,23.75036409038761
1241807266.0625,43.66350283890365,20.962825545542017
1241807274.125,23.30259457054529,18.835413000018058
1241807277.8125,68.05024317468106,22.91810548934977
1241807281.4375,88.83614320317602,25.965648020656374
1241807285.1875,93.51770429756056,26.432908005225247
1241807289.1875,84.72249347881434,25.05576159472749
1241807292.9375,81.9959068039028,25.05576159472749
1241807300.8125,177.6033626796494,32.16240461801657
1241807348.3125,29.028808036188103,19.174362167808344
1241807351.9375,31.586621451778132,19.174362167808344
1241807375.0625,31.087572172903887,19.87066875567133
1241807395.5625,49.09194904251854,20.962825545542017
1241807399.1875,78.35855907836472,22.91810548934977
1241807485.5625,40.69449265710684,19.87066875567133
1241807489.3125,39.39024898262689,19.229301376039817
1241807530.9375,39.861990125781006,19.519410832240702
1241807542.1875,172.88409941310883,33.930155317001464
1241807604.0625,41.926016488149095,19.87066875567133
1241807611.1875,111.49700478307281,27.885746875869433
1241807621.8125,55.646837984120786,20.962825545542017
1241807713.0625,98.62210347568086,22.115010836130384
1241807716.6875,105.38777636042387,23.75036409038761
1241807766.125,32.722768163752804,18.835413000018058
1241807770.0625,51.16045857162941,19.174362167808344
1241807929.0625,104.94517521500492,23.330523989700023
1241807932.6875,111.20984646345137,23.330523989700023
1241807986.8125,44.91580150684472,19.87066875567133
1241807991.1875,65.1868959883367,19.519410832240702
1241808043.375,23.19010613372939,18.175383772099426
